x_sitl_telco_sify_u_lms_id,x_sitl_telco_sify_u_aconnectinginterface,x_sitl_telco_sify_u_zconnectinginterface,x_sitl_telco_sify_u_a_device,x_sitl_telco_sify_u_z_device,x_sitl_telco_sify_u_link_status,u_provider_circuit_id,x_sitl_telco_sify_u_circuit_id,x_sitl_telco_sify_u_bandwidth,u_bandwidth_units,sys_class_name,x_sitl_telco_sify_u_vendor_name,u_a_pop,u_z_pop,x_sitl_telco_sify_u_total_distance,x_sitl_telco_sify_u_link_description
23507,,,,,Active,Path1- Pair1-IRO PO1,Path1- Pair1-IRO PO1,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,11.75,
25892,,,,,Active,2.02401E+11,2.02401E+11,,,Sify_DataLinks_Fiber,B2K NETWORKING,,,1,
24691,,,,,Active,WTC- Basaveshanagar,WTC- Basaveshanagar,,,Sify_DataLinks_Fiber,METRO TELECOM AND BROADBAND PVT LTD,,,4,
25421,GigabitEthernet0/0/2,GigabitEthernet0/0/1,100.71.230.100,100.71.230.101,Active,LMSID 25421,LMSID 25421,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,AP-VWD-PIO,AP-VWD-PNF,3.5,
25477,GigabitEthernet0/0/25,GigabitEthernet0/0/25,100.70.215.245,100.70.215.243,Active,Hassan-Indus Colo-Chennapattana Circle-Ascend Colo Pri,Hassan-Indus Colo-Chennapattana Circle-Ascend Colo Pri,,,Sify_DataLinks_Fiber,TULIP TECHNOLOGIES,KA-HSN-HSX,KA-HSN-CPZ,5,
25478,GigabitEthernet0/0/26,GigabitEthernet0/0/26,100.70.215.245,100.70.215.243,Active,Hassan-Indus Colo-Chennapattana Circle-Ascend Colo SEC,Hassan-Indus Colo-Chennapattana Circle-Ascend Colo SEC,,,Sify_DataLinks_Fiber,TULIP TECHNOLOGIES,KA-HSN-HSX,KA-HSN-CPZ,4,
25550,TwentyFiveGigE1/0/1,TwentyFiveGigE1/0/1,100.71.61.3,100.71.61.2,Active,2.02401E+11,2.02401E+11,,,Sify_DataLinks_Fiber,REGICOM,TN-CBE-SZS,TN-CBE-SWY,7,
25568,TenGigabitEthernet1/4,,100.66.58.17,,Active,202401200736/Medavakkam-Sholinganallur new,202401200736/Medavakkam-Sholinganallur new,0,Kbps,Sify_DataLinks_Fiber,SKYLINK MULTIMEDIA PVT LTD,TN-MAA-TEW,,13,
24980,,,,,Active,24980,24980,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,14,
24981,,,,,Active,24981,24981,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,14,
25348,TenGigE0/0/0/0,TenGigE0/0/0/2,100.72.0.140,100.72.0.132,Active,Hunsamaranahalli-TVI Colo-Data Samudra Bengaluru-DC,Hunsamaranahalli-TVI Colo-Data Samudra Bengaluru-DC,,,Sify_DataLinks_Fiber,SIRISAMPADA INFRASTRUCTURE PVT LTD,KA-BLR-DCD,KA-BLR-HUL,23,
25387,,,,,Active,Yelachenahalli-ATC Colo - AGS Layout-Indus Colo,Yelachenahalli-ATC Colo - AGS Layout-Indus Colo,,,Sify_DataLinks_Fiber,METRO TELECOM AND BROADBAND PVT LTD,,,11.5,
25409,TenGigE0/0/0/16,,100.72.0.48,,Active,Anekal Viom - Jigani Indus,Anekal Viom - Jigani Indus,,,Sify_DataLinks_Fiber,VODAFONE IDEA TELECOM INFRASTRUCTURE LIMITED,KA-BLR-ANL,,10.9,
23485,,,,,Active,NPL211222EQVRMLD_091CHEN1258A0086120,NPL211222EQVRMLD_091CHEN1258A0086120,,,Sify_DataLinks_Fiber,TATA COMMUNICATIONS LIMITED,,,0,
15998,TenGigabitEthernet1/2,TwentyFiveGigE0/0/0/29,100.66.98.6,100.73.23.181,Active,Vendor Doesn?t Provide Circuit ID,Vendor Doesn?t Provide Circuit ID,,,Sify_DataLinks_Fiber,NETZ INFOCOM PVT LTD,DL-DEL-ITD,DL-DEL-DMF,5.7,
21332,TenGigE0/0/0/16,TenGigE0/0/0/16,100.72.0.241,100.72.0.240,Active,NA,NA,,,Sify_DataLinks_Fiber,SIRISAMPADA INFRASTRUCTURE PVT LTD,KA-BLR-PRV,KA-BLR-AAI,12,
21669,TenGigE0/0/0/1,TenGigE0/0/0/16,100.72.0.86,100.72.0.83,Active,NA,NA,,,Sify_DataLinks_Fiber,METRO TELECOM AND BROADBAND PVT LTD,KA-BLR-WRO,KA-BLR-YPY,12.5,
21859,TwentyFiveGigE0/0/0/29,TwentyFiveGigE0/0/0/29,100.66.70.58,100.66.70.74,Active,2.02001E+11,2.02001E+11,,,Sify_DataLinks_Fiber,LINEUP DISTRIBUTIONS PRIVATE LIMITED,TN-MAA-PME,TN-MAA-NMG,5.371,
21868,TenGigabitEthernet1/1,TenGigabitEthernet1/7,100.66.62.5,100.66.62.4,Active,2.02001E+11,2.02001E+11,,,Sify_DataLinks_Fiber,LINEUP DISTRIBUTIONS PRIVATE LIMITED,TN-MAA-VPE,TN-MAA-PRY,3,
21955,,,,,Active,NA,NA,,,Sify_DataLinks_Fiber,METRO TELECOM AND BROADBAND PVT LTD,,,3.49,
22068,,,,,Active,NA,NA,,,Sify_DataLinks_Fiber,METRO TELECOM AND BROADBAND PVT LTD,,,4.718,
6793,TenGigE0/0/0/0,TenGigE0/0/0/16,100.72.0.101,100.72.0.97,Active,6793,6793,,,Sify_DataLinks_Fiber,METRO TELECOM AND BROADBAND PVT LTD,KA-BLR-SYC,KA-BLR-BGM,8.585,
12280,TenGigE0/0/0/16,TenGigE0/0/0/16,100.72.0.226,100.72.0.229,Active,PO NO 2016201678,PO NO 2016201678,,,Sify_DataLinks_Fiber,METRO TELECOM AND BROADBAND PVT LTD,KA-BLR-JEH,KA-BLR-HSS,2.9354,
13850,TenGigE0/0/0/0,TenGigE0/0/0/30,100.72.0.32,100.72.0.1,Active,Ozone Manya Tech park BSTN-Bangalore-IDC,Ozone Manya Tech park BSTN-Bangalore-IDC,,,Sify_DataLinks_Fiber,METRO TELECOM AND BROADBAND PVT LTD,KA-BLR-GVB,KA-BLR-BID,10.229,
14803,TenGigE0/0/0/0,TenGigE0/0/0/16,100.71.13.3,100.71.13.2,Active,,,,,Sify_DataLinks_Fiber,MICROSCAN INFOCOMMTECH PVT LTD,MH-MUM-JMR,MH-MUM-TMS,0.7,
15813,TenGigE0/0/0/0,TenGigE0/0/0/0,100.70.253.4,100.70.253.4,Active,15813,15813,,,Sify_DataLinks_Fiber,EXCEL TELESONIC INDIA PVT LTD,MH-MUM-RBP,MH-MUM-RBP,6.519,
13893,,,,,Active,VN-SN,VN-SN,,,Sify_DataLinks_Fiber,METRO TELECOM AND BROADBAND PVT LTD,,,6.622,
6790,TwentyFiveGigE0/0/0/27,TwentyFiveGigE0/0/0/24,100.72.0.112,100.72.0.118,Active,6790,6790,,,Sify_DataLinks_Fiber,METRO TELECOM AND BROADBAND PVT LTD,KA-BLR-BND,KA-BLR-TMF,7.408,
22273,,,,,Active,22273,22273,10,Gbps,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,10.03,
22339,,,,,Active,22339,22339,100,Gbps,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,10.03,
23403,,,,,Active,23403,23403,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,13,
23404,,,,,Active,23404,23404,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,13,
24801,,,,,Active,MENDU/OFC/Cr:1165,MENDU/OFC/Cr:1165,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,0,
24802,,,,,Active,MENDU/OFC/Cr:1165,MENDU/OFC/Cr:1165,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,0,
24803,,,,,Active,MENDU/OFC/Cr:1117,MENDU/OFC/Cr:1117,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,13,
25575,,,,,Active,25575,25575,,,Sify_DataLinks_Fiber,ATRIA CONVERGENCE TECHNOLOGIES PVT LTD,,,3.72,
21660,TenGigE0/0/0/17,TenGigE0/0/0/16,100.72.0.87,100.72.0.81,Active,NA,NA,,,Sify_DataLinks_Fiber,SIRISAMPADA INFRASTRUCTURE PVT LTD,KA-BLR-DME,KA-BLR-MKC,7.8,
21791,,,,,Active,NA,NA,,,Sify_DataLinks_Fiber,METRO TELECOM AND BROADBAND PVT LTD,,,15.5,
21832,TenGigabitEthernet1/1,TenGigabitEthernet1/2,100.66.58.16,100.66.58.4,Active,2.02001E+11,2.02001E+11,,,Sify_DataLinks_Fiber,LINEUP DISTRIBUTIONS PRIVATE LIMITED,TN-MAA-PSI,TN-MAA-UGP,5.5,
21873,TenGigabitEthernet1/1,TenGigabitEthernet1/9,100.66.60.13,100.66.60.12,Active,2.02001E+11,2.02001E+11,,,Sify_DataLinks_Fiber,LINEUP DISTRIBUTIONS PRIVATE LIMITED,TN-MAA-OCO,TN-MAA-VAD,4,
21880,,,,,Active,21880,21880,,,Sify_DataLinks_Fiber,LINEUP DISTRIBUTIONS PRIVATE LIMITED,,,1.5,
21923,TenGigabitEthernet1/2,TenGigabitEthernet2/1/8,100.66.58.17,100.66.58.6,Active,2.02001E+11,2.02001E+11,,,Sify_DataLinks_Fiber,LINEUP DISTRIBUTIONS PRIVATE LIMITED,TN-MAA-TEW,TN-MAA-SGA,2.4,
21935,GigabitEthernet0/0/4,,100.65.172.123,,Active,TVM/DVN/SIFY/TWR/21/07/R,TVM/DVN/SIFY/TWR/21/07/R,,,Sify_DataLinks_Fiber,DIVINE NETWORKS,KL-TVM-KFU,,1.5,
20917,GigabitEthernet0/0/25,GigabitEthernet0/0/26,119.227.145.237,119.227.96.165,Active,NA,NA,,,Sify_DataLinks_Fiber,TULIP TECHNOLOGIES,KA-SMG-TIA,KA-BDT-BDT,14,Tilaknagar-Viom colo_Bhadravathi-Viom colo_Gig_1024_Tulip technologies_20917
21876,,,,,Active,21876,21876,,,Sify_DataLinks_Fiber,LINEUP DISTRIBUTIONS PRIVATE LIMITED,,,2.5,
21948,,,,,Active,NA,NA,,,Sify_DataLinks_Fiber,SIRISAMPADA INFRASTRUCTURE PVT LTD,,,8.4,
21983,TenGigabitEthernet1/3,TenGigabitEthernet1/2,100.66.58.23,100.66.58.2,Active,2.02001E+11,2.02001E+11,,,Sify_DataLinks_Fiber,LINEUP DISTRIBUTIONS PRIVATE LIMITED,TN-MAA-DYF,TN-MAA-AED,2,
22006,TenGigabitEthernet1/1,TenGigabitEthernet1/3,100.66.66.2,100.66.66.5,Active,PO#202001211319,PO#202001211319,,,Sify_DataLinks_Fiber,A V NETWORKS,TN-MAA-MVY,TN-MAA-ONP,7,
22268,,,,,Active,22268,22268,10,Gbps,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,3.923,
22334,,,,,Active,22334,22334,10,Gbps,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,3.923,
22605,TenGigabitEthernet1/11,TenGigabitEthernet1/1,100.66.66.4,100.66.66.5,Active,MENDU/OFC/Cr:500,MENDU/OFC/Cr:500,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,TN-MAA-PAD,TN-MAA-ONP,6,
22964,,,,,Active,22964,22964,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,9.5,
22988,,,,,Active,MENDU/OFC/Cr:780,MENDU/OFC/Cr:780,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,1,
22989,TenGigabitEthernet1/10,TenGigabitEthernet1/3,100.66.62.8,100.66.62.5,Active,MENDU/OFC/Cr:779,MENDU/OFC/Cr:779,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,TN-MAA-LYK,TN-MAA-VPE,2.5,
23114,,,,,Active,23114,23114,100,Gbps,Sify_DataLinks_Fiber,DINESH ENGINEERS LTD,,,24,
25890,GigabitEthernet0/0/28,GigabitEthernet0/0/28,100.72.1.14,100.72.3.130,Active,Vasanth Nagar-Vasanth Nagar ATC Colo Primary,Vasanth Nagar-Vasanth Nagar ATC Colo Primary,,,Sify_DataLinks_Fiber,METRO TELECOM AND BROADBAND PVT LTD,KA-BLR-VNG,KA-BLR-VNM,5,
25891,GigabitEthernet0/0/27,GigabitEthernet0/0/27,100.72.1.14,100.72.3.130,Active,Vasanth Nagar-Vasanth Nagar ATC Colo Secondary,Vasanth Nagar-Vasanth Nagar ATC Colo Secondary,,,Sify_DataLinks_Fiber,METRO TELECOM AND BROADBAND PVT LTD,KA-BLR-VNG,KA-BLR-VNM,1.5,
24435,TenGigE0/0/0/0,TenGigE0/0/0/16,100.72.0.226,100.72.0.225,Active,Jain Heights - Ashoknagar BLR-ATC Colo,Jain Heights - Ashoknagar BLR-ATC Colo,,,Sify_DataLinks_Fiber,SIRISAMPADA INFRASTRUCTURE PVT LTD,KA-BLR-JEH,KA-BLR-ANB,8,
24804,,,,,Active,MENDU/OFC/Cr:1117,MENDU/OFC/Cr:1117,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,13,
24905,,,,,Active,Sanjaynagar - Hunsamanahalli TVI,Sanjaynagar - Hunsamanahalli TVI,,,Sify_DataLinks_Fiber,SIRISAMPADA INFRASTRUCTURE PVT LTD,,,15,
24907,,,,,Active,Hunsamanahalli TVI - Bharatiya City,Hunsamanahalli TVI - Bharatiya City,,,Sify_DataLinks_Fiber,SIRISAMPADA INFRASTRUCTURE PVT LTD,,,13.2,
10535,,,,,Active,,,,,Sify_DataLinks_Fiber,OUTPACE OPTIFIBRE  NETWORK PRIVATE LIMIT,,,1.6,
11973,GigabitEthernet0/0/11,GigabitEthernet0/0/17,100.66.79.157,100.66.78.132,Active,11973,11973,,,Sify_DataLinks_Fiber,METRO TELECOM AND BROADBAND PVT LTD,KA-BLR-SIE,KA-BLR-RGT,2.1,
12931,,,,,Active,LMS12931,LMS12931,,,Sify_DataLinks_Fiber,CHENNAI METRO RAIL LIMITED,,,45.49,
15802,,,,,Active,Airoli-Padgha,Airoli-Padgha,,,Sify_DataLinks_Fiber,MAHARASHTRA TRANSMISSION COMMUNICATION I,,,53,
24482,GigabitEthernet0/0/25,GigabitEthernet0/0/23,100.65.174.123,100.65.174.123,Active,ESTMA 802 ESF,ESTMA 802 ESF,,,Sify_DataLinks_Fiber,OPTIC BROADBAND SERVICES LLP,KL-TCR-MNN,KL-TCR-MNN,8.02,
24997,GigabitEthernet0/0/26,GigabitEthernet0/0/25,100.72.3.12,100.72.5.130,Active,Janatha Colony - Chandra Layout Primary,Janatha Colony - Chandra Layout Primary,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,KA-BLR-JYL,KA-BLR-CLY,4.1,
25121,,,,,Active,2.02301E+11,2.02301E+11,,,Sify_DataLinks_Fiber,OSCAR TELECOM PRIVATE LIMITED,,,5,
25222,,,,,Active,2.02301E+11,2.02301E+11,,,Sify_DataLinks_Fiber,SKYLINK MULTIMEDIA PVT LTD,,,9.5,
25306,,,,,Active,2.02301E+11,2.02301E+11,,,Sify_DataLinks_Fiber,OSCAR TELECOM PRIVATE LIMITED,,,3,
25567,,,,,Active,MEPL/OFC/23-24/708,MEPL/OFC/23-24/708,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,17,
22108,TenGigabitEthernet1/2,TenGigabitEthernet1/2,100.66.60.15,100.66.60.14,Active,PO:202001213405,PO:202001213405,,,Sify_DataLinks_Fiber,LINEUP DISTRIBUTIONS PRIVATE LIMITED,TN-MAA-REL,TN-MAA-HOU,3.5,
23137,,TenGigabitEthernet1/3,,100.66.60.3,Active,2.02201E+11,2.02201E+11,,,Sify_DataLinks_Fiber,A V NETWORKS,,TN-MAA-MIK,11,
23261,,,,,Active,23261,23261,,,Sify_DataLinks_Fiber,L&T METRO RAIL (HYDERABAD) LIMITED,,,10,
23414,,,,,Active,2.02201E+11,2.02201E+11,,,Sify_DataLinks_Fiber,FLASH ELECTRONICS,,,9.95,
20696,GigabitEthernet0/0/27,GigabitEthernet0/0/25,100.127.171.82,221.134.84.70,Active,PO#201901202656,PO#201901202656,,,Sify_DataLinks_Fiber,CHERRI TECHNOLOGIES,PY-PDY-PDY,PY-PDY-OMO,13,
21023,ethernet1/27,GigabitEthernet0/0/27,100.72.17.6,100.66.79.21,Active,NA,NA,,,Sify_DataLinks_Fiber,SIRISAMPADA INFRASTRUCTURE PVT LTD,KA-NMA-NGL,KA-BLR-DAU,12,Nelmangala-Dasanapura-Viom colo-Gig-1024-Sirisampada Infrastructure Pvt Ltd-21023
21118,GigabitEthernet0/0/26,GigabitEthernet0/0/26,119.227.200.226,119.227.200.226,Active,FLASH-LMS-21118,FLASH-LMS-21118,,,Sify_DataLinks_Fiber,FLASH ELECTRONICS,TN-TNV-THD,TN-TNV-THD,3.2,
21580,,,,,Active,21580,21580,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,12.5,
21874,TenGigabitEthernet1/2,TenGigabitEthernet1/3,100.66.66.6,100.66.66.10,Active,2.02001E+11,2.02001E+11,,,Sify_DataLinks_Fiber,LINEUP DISTRIBUTIONS PRIVATE LIMITED,TN-MAA-AUB,TN-MAA-TMC,4.373,
20598,GigabitEthernet0/0/25,GigabitEthernet0/0/0/1.56,100.71.60.146,100.70.202.9,Active,PO#201901201492,PO#201901201492,,,Sify_DataLinks_Fiber,FLASH ELECTRONICS,TN-KKD-VVH,TN-KKD-VVH,3.288,
21579,,,,,Active,21579,21579,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,14.066,
21661,TenGigE0/0/0/0,TenGigE0/0/0/0,100.72.0.87,100.72.0.81,Active,NA,NA,,,Sify_DataLinks_Fiber,SIRISAMPADA INFRASTRUCTURE PVT LTD,KA-BLR-DME,KA-BLR-MKC,3.79,
21933,GigabitEthernet0/0/27,,100.70.143.83,,Active,TVM/DVN/SIFY/VIO/21/09/L,TVM/DVN/SIFY/VIO/21/09/L,,,Sify_DataLinks_Fiber,DIVINE NETWORKS,KL-TVM-BHN,,4.2,
21998,,,,,Active,?SNSF001,?SNSF001,,,Sify_DataLinks_Fiber,S N CABLE VISION,,,0.13,
22255,,,,,Active,22255,22255,10,Gbps,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,8.5,
22320,,,,,Active,22320,22320,10,Gbps,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,8.5,
22636,,,,,Active,,,,,Sify_DataLinks_Fiber,TULIP TECHNOLOGIES,,,1.8,
22945,,,,,Active,Tumkur-Batawadi-Indus Colo Secondary,Tumkur-Batawadi-Indus Colo Secondary,,,Sify_DataLinks_Fiber,TULIP TECHNOLOGIES,,,6.4,
23138,TenGigabitEthernet1/1,TenGigabitEthernet1/4,100.66.60.2,100.66.60.3,Active,2.02201E+11,2.02201E+11,,,Sify_DataLinks_Fiber,A V NETWORKS,TN-MAA-IYV,TN-MAA-MIK,6,
23338,,,,,Active,LDPL_SEP22_274_SIFY,LDPL_SEP22_274_SIFY,,,Sify_DataLinks_Fiber,LINEUP DISTRIBUTIONS PRIVATE LIMITED,,,3.5,
24483,GigabitEthernet0/0/26,,100.65.174.123,,Active,MAEST 675 ESF,MAEST 675 ESF,,,Sify_DataLinks_Fiber,OPTIC BROADBAND SERVICES LLP,KL-TCR-MNN,,6.75,
24580,,,,,Active,,,,,Sify_DataLinks_Fiber,KOCHI METRO RAIL LIMITED,,,31.56,
24744,,,,,Active,Gulbarga Viom - Gulbarga TTSL AGG,Gulbarga Viom - Gulbarga TTSL AGG,,,Sify_DataLinks_Fiber,TULIP TECHNOLOGIES,,,3.1,
24968,TenGigabitEthernet1/2,TenGigabitEthernet1/2,100.66.66.2,100.66.66.3,Active,SIFY-Maduravoyal-Koyambedu,SIFY-Maduravoyal-Koyambedu,,,Sify_DataLinks_Fiber,A V NETWORKS,TN-MAA-MVY,TN-MAA-KYB,7,
25216,,,,,Active,LMSID:25216,LMSID:25216,,,Sify_DataLinks_Fiber,L&T METRO RAIL (HYDERABAD) LIMITED,,,11.2,
25492,,,,,Active,2.02301E+11,2.02301E+11,,,Sify_DataLinks_Fiber,GOLDEN FIBER SOLUTIONS,,,3.5,
24425,,,,,Active,Hosur-Hosur-TTSL Aggr - Hosur-Hosur Taluk Office Rd-TVI Colo,Hosur-Hosur-TTSL Aggr - Hosur-Hosur Taluk Office Rd-TVI Colo,,,Sify_DataLinks_Fiber,AIRFIBER NETWORKS PVT LTD,,,2,
24946,TenGigabitEthernet1/1,TenGigabitEthernet1/8,100.66.62.9,100.66.62.6,Active,LDPL/OFC/CKT: 374,LDPL/OFC/CKT: 374,,,Sify_DataLinks_Fiber,LINEUP DISTRIBUTIONS PRIVATE LIMITED,TN-MAA-VVK,TN-MAA-PWK,9,
22170,,,,,Active,PO#202101200595,PO#202101200595,,,Sify_DataLinks_Fiber,LINEUP DISTRIBUTIONS PRIVATE LIMITED,,,1.458,
22266,,,,,Active,22266,22266,10,Gbps,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,19.66,
22332,,,,,Active,22332,22332,10,Gbps,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,19.66,
22792,Eth-Trunk3,GigabitEthernet0/0/27,100.72.17.7,100.72.17.9,Active,Nelamangala - Dobbspet Secondary Link,Nelamangala - Dobbspet Secondary Link,,,Sify_DataLinks_Fiber,SIRISAMPADA INFRASTRUCTURE PVT LTD,KA-NMA-NGL,KA-DOB-DPB,30,
23025,,,,,Active,Shimoga-TTSL Aggr - Tilaknagar-Viom colo,Shimoga-TTSL Aggr - Tilaknagar-Viom colo,,,Sify_DataLinks_Fiber,TULIP TECHNOLOGIES,,,1.35,
23487,TenGigabitEthernet1/1,TenGigabitEthernet1/1,100.71.92.219,100.71.92.218,Active,TVM/DVN/SIFY/PAMP/23/10/R,TVM/DVN/SIFY/PAMP/23/10/R,,,Sify_DataLinks_Fiber,DIVINE NETWORKS,KL-TVM-TOZ,KL-TVM-KFU,17,
23744,TwentyFiveGigE1/0/4,,100.71.89.2,,Active,2.02201E+11,2.02201E+11,,,Sify_DataLinks_Fiber,REGICOM,TN-CBE-CBE,,20,
21631,,,,,Active,21631,21631,0,Kbps,Sify_DataLinks_Fiber,L&T METRO RAIL (HYDERABAD) LIMITED,,,11,
21694,TenGigabitEthernet1/2,TenGigabitEthernet1/2,100.66.62.11,100.66.62.12,Active,2.02001E+11,2.02001E+11,,,Sify_DataLinks_Fiber,A V NETWORKS,TN-MAA-TUY,TN-MAA-MAI,9.5,
21912,,,,,Active,21912,21912,,,Sify_DataLinks_Fiber,LINEUP DISTRIBUTIONS PRIVATE LIMITED,,,5,
21930,,,,,Active,TVM/DVN/SIFY/IDA/21/10/L,TVM/DVN/SIFY/IDA/21/10/L,,,Sify_DataLinks_Fiber,DIVINE NETWORKS,,,0.5,
21936,GigabitEthernet0/0/26,,100.70.143.82,,Active,TVM/DVN/SIFY/BHA/21/06/L,TVM/DVN/SIFY/BHA/21/06/L,,,Sify_DataLinks_Fiber,DIVINE NETWORKS,KL-TVM-KFU,,2.3,
22008,GigabitEthernet0/0/26,,124.7.49.230,,Active,WEVI5933SH,WEVI5933SH,,,Sify_DataLinks_Fiber,OPTIC BROADBAND SERVICES LLP,KL-TCR-SRR,,5.933,
14822,GigabitEthernet0/0/26,GigabitEthernet0/0/26,100.66.101.52,100.66.101.64,Active,,,,,Sify_DataLinks_Fiber,STRUCTURE INDIA,UP-GZB-NYG,UP-GZB-RDJ,4.2,
13240,,,,,Active,,,,,Sify_DataLinks_Fiber,TULIP TECHNOLOGIES,,,1.3,
13800,TenGigabitEthernet1/1,TenGigabitEthernet1/1/6,100.66.80.8,100.66.75.66,Active,Sanjay Nagar-BLRT05,Sanjay Nagar-BLRT05,,,Sify_DataLinks_Fiber,METRO TELECOM AND BROADBAND PVT LTD,KA-BLR-DME,KA-BLR-AID,35.7,
21833,TenGigabitEthernet1/4,TenGigabitEthernet1/1/7,100.66.58.13,100.66.58.129,Active,2.02001E+11,2.02001E+11,,,Sify_DataLinks_Fiber,LINEUP DISTRIBUTIONS PRIVATE LIMITED,TN-MAA-AYZ,TN-MAA-TDL,6,
21870,TenGigabitEthernet1/1/9,TenGigabitEthernet1/3,100.66.58.7,100.66.58.10,Active,2.02001E+11,2.02001E+11,,,Sify_DataLinks_Fiber,LINEUP DISTRIBUTIONS PRIVATE LIMITED,TN-MAA-FPS,TN-MAA-RKS,4.8,
22292,,,,,Active,22292,22292,10,Gbps,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,1.3,
22355,,,,,Active,22355,22355,100,Gbps,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,,,1.3,
23369,TwentyFiveGigE1/0/1,,100.71.25.67,,Active,GAL6983,GAL6983,,,Sify_DataLinks_Fiber,GALA INFORMATION HIGHWAY PVT LTD,KL-COC-RVC,,2.404,
23416,TenGigabitEthernet1/1,TenGigabitEthernet1/1,100.66.66.8,100.66.66.8,Active,MENDU/OFC/Cr:903,MENDU/OFC/Cr:903,,,Sify_DataLinks_Fiber,MENDU ENTERPRISE PVT LTD,TN-MAA-RDL,TN-MAA-RDL,17.5,
23728,TwentyFiveGigE1/0/3,,100.71.89.2,,Active,2.02201E+11,2.02201E+11,,,Sify_DataLinks_Fiber,R R NETWORKS,TN-CBE-CBE,,8,
23729,TwentyFiveGigE1/0/2,,100.71.61.37,,Active,2.02201E+11,2.02201E+11,,,Sify_DataLinks_Fiber,R R NETWORKS,TN-CBE-NAV,,4,
23730,TwentyFiveGigE1/0/2,,100.71.61.36,,Active,2.02201E+11,2.02201E+11,,,Sify_DataLinks_Fiber,R R NETWORKS,TN-CBE-NSI,,5,
23740,TwentyFiveGigE1/0/2,,100.71.61.24,,Active,2.02201E+11,2.02201E+11,,,Sify_DataLinks_Fiber,REGICOM,TN-CBE-TKD,,15,
23741,TwentyFiveGigE1/0/1,,100.71.61.24,,Active,2.02201E+11,2.02201E+11,,,Sify_DataLinks_Fiber,REGICOM,TN-CBE-TKD,,18,
25046,TenGigE0/0/0/0,TenGigE0/0/0/16,100.72.0.88,100.72.0.80,Active,Golden Height - Malleswaram BSNL,Golden Height - Malleswaram BSNL,,,Sify_DataLinks_Fiber,METRO TELECOM AND BROADBAND PVT LTD,KA-BLR-MLW,KA-BLR-GED,6.5,
25229,TwentyFiveGigE1/0/2,,100.71.25.35,,Active,2.02301E+11,2.02301E+11,,,Sify_DataLinks_Fiber,SKYLINK MULTIMEDIA PVT LTD,KL-COC-HYG,,1.9,
25230,TwentyFiveGigE1/0/1,,100.71.25.36,,Active,2.02301E+11,2.02301E+11,,,Sify_DataLinks_Fiber,SKYLINK MULTIMEDIA PVT LTD,KL-COC-EYT,,1.1,
25314,,,,,Active,,,,,Sify_DataLinks_Fiber,TULIP TECHNOLOGIES,,,1.2,
24730,,,,,Active,2.02301E+11,2.02301E+11,,,Sify_DataLinks_Fiber,FLASH ELECTRONICS,,,6.2,
24959,,,,,Active,Bangalore-IDC - Netmagic DC E city-Fiber POP PRIMARY,Bangalore-IDC - Netmagic DC E city-Fiber POP PRIMARY,,,Sify_DataLinks_Fiber,METRO TELECOM AND BROADBAND PVT LTD,,,1.2,
25111,,,,,Active,Bangalore-IDC - Netmagic DC E city-Fiber POP SECONDARY,Bangalore-IDC - Netmagic DC E city-Fiber POP SECONDARY,,,Sify_DataLinks_Fiber,METRO TELECOM AND BROADBAND PVT LTD,,,2.5,
